11.398958	3.834144	
6.999636	9.998847	
12.768860	3.198838	
2.207417	10.535316	
13.002321	2.248309	
13.761047	2.260008	
13.849544	3.385855	
12.973626	3.098900	
6.250587	10.717525	
12.609155	3.351406	
12.871022	2.842103	
13.401522	8.920045	
13.739088	2.393565	
12.030027	4.089113	
12.768964	3.820261	
12.509546	2.797709	
6.872764	9.155799	
13.656333	8.964944	
8.046332	9.602865	
13.893888	3.123806	
13.504893	9.982137	
13.093221	0.853409	
6.838058	10.211524	
11.867835	10.390363	
13.905662	8.220076	
2.519510	10.251399	
6.299316	9.287292	
3.234370	7.893391	
12.113549	2.035251	
14.218191	10.711022	
14.429277	1.367032	
6.671777	9.024401	
14.002742	2.569380	
13.871599	3.429911	
13.490412	1.769861	
13.336943	3.077509	
3.437492	7.806326	
2.461548	10.191688	
12.913664	8.470748	
11.901556	4.014990	
1.802112	9.897859	
13.264639	2.619148	
14.562519	2.550823	
8.050225	9.621457	
7.220051	9.241731	
14.571212	2.765416	
8.272263	9.611578	
11.214808	2.179914	
12.426810	3.113052	
11.125237	3.068407	
14.314056	2.915685	
7.788835	8.983778	
7.637300	10.331972	
7.184528	9.192158	
14.504170	7.699312	
11.087191	4.090033	
12.751683	1.846624	
13.833792	2.322584	
13.433992	1.578734	
2.281231	7.355338	
13.803251	3.073105	
4.184159	7.884180	
7.134912	9.902795	
13.044632	3.633367	
10.803387	9.362421	
14.477926	3.303091	
14.473038	2.346042	
3.494053	8.304733	
12.687302	4.443674	
14.369772	10.068020	
14.244510	9.736489	
13.785028	4.681301	
13.001096	3.378179	
6.897652	11.311429	
13.583117	3.023159	
8.059473	10.571895	
10.633369	2.953147	
12.421330	3.702713	
3.536579	1.702951	
7.421033	8.775272	
13.792122	9.125549	
12.836268	2.610239	
12.124554	3.051562	
2.899727	9.156736	
12.719945	2.183831	
12.473926	10.751121	
14.458628	9.844895	
14.668105	2.288633	
14.206344	8.245752	
13.028226	3.531097	
13.367895	7.022369	
12.568840	3.325779	
13.426519	3.694622	
13.139596	3.734786	
12.509663	3.035751	
13.038808	2.186612	
12.655709	1.940029	
3.572244	10.420106	
13.210623	1.463427	
11.767564	2.117089	
12.092612	10.408322	
