5.943568	-1.012804	
6.365846	0.131193	
4.012182	-2.908764	
4.458894	2.517400	
2.277017	-1.583456	
4.861119	9.432108	
3.021252	10.915135	
1.340008	0.376615	
3.698588	-1.874770	
5.365576	3.575505	
5.467274	-0.626397	
2.209655	0.074531	
5.171336	-4.316255	
5.144790	0.030331	
6.844109	-0.367296	
4.777994	-1.355413	
3.305221	3.345488	
3.202543	3.353572	
6.032209	-2.782818	
1.546658	3.258566	
4.752117	1.270141	
4.354676	1.087311	
3.968760	1.172983	
3.420258	-5.205029	
5.912529	3.111857	
6.830798	1.867118	
2.333904	0.483808	
5.612946	-0.342266	
1.651883	-2.075192	
4.055041	4.402952	
1.891367	-0.461822	
6.640206	-5.055251	
3.276890	-4.110560	
3.180524	2.539092	
4.519012	1.267896	
1.029614	2.594477	
2.509736	4.014143	
3.566669	1.546877	
7.246938	0.887773	
6.590405	-3.323982	
5.476483	4.625530	
2.161376	-1.293439	
1.340730	-1.369279	
2.028427	-3.709327	
4.886522	1.827785	
6.171828	2.768174	
7.640415	1.788749	
2.660680	-5.417078	
4.939432	-1.623067	
4.952543	0.970237	
2.016023	-0.998966	
3.749057	0.912090	
4.573974	0.935196	
1.010442	-1.718712	
3.511210	3.710098	
4.015372	1.881368	
6.577727	3.124539	
2.995586	-1.368650	
1.017630	3.166966	
1.847803	-0.300674	
3.947575	0.391291	
0.875872	6.685812	
-0.530548	-0.577515	
2.869473	2.471791	
2.469271	1.681010	
1.087825	-2.494419	
4.653515	-0.633790	
5.606579	0.510524	
6.257800	-7.109737	
3.929790	0.069199	
0.449916	-1.082324	
3.870746	-4.201157	
4.677788	5.190365	
5.481077	-4.875262	
1.576705	-5.207888	
3.956639	-3.087807	
1.864627	2.177031	
1.619331	-2.896926	
6.422784	-6.046361	
5.820811	7.660795	
4.074764	-3.305974	
2.794158	4.945102	
6.009191	0.632930	
3.000817	-1.826402	
4.329742	-0.869867	
3.507580	3.002965	
1.492879	1.503373	
1.357441	-4.860187	
7.240396	-0.150461	
0.021516	-5.253337	
0.870927	0.264165	
1.475088	1.647238	
4.494977	4.993608	
6.213138	0.781319	
3.501336	-0.355696	
3.477228	0.955687	
3.461861	-7.232327	
3.944118	2.324303	
6.731563	-0.479030	
6.585117	4.600685	
-0.124502	-1.122416	
3.785108	-1.649962	
2.986219	-2.441231	
1.953309	-2.724430	
4.726680	-1.319243	
3.462650	-4.069668	
1.678083	-4.694900	
2.360272	4.429257	
5.164961	0.190140	
2.165876	-0.517267	
6.995473	3.113282	
8.682289	-2.886640	
3.641560	-4.557276	
7.455662	1.997855	
2.959443	-2.731990	
1.498767	1.898309	
3.904241	-3.359907	
2.332105	-2.527354	
3.551083	-8.504796	
7.578512	-1.922844	
4.168333	2.485439	
4.185484	2.374847	
3.915833	1.528806	
5.175211	-0.763237	
2.829122	0.336028	
0.095804	1.719177	
4.978838	0.207983	
4.628446	2.002592	
1.440666	-3.023474	
5.849462	2.766126	
5.808785	3.487927	
3.863778	-3.370021	
8.347765	-2.829362	
1.662721	-2.369103	
1.552787	-4.317541	
2.856967	-2.137571	
0.855496	-2.105309	
5.480068	-4.897550	
3.873596	-0.260898	
4.828054	-4.597577	
3.270821	-1.930925	
5.830927	-3.948937	
8.188738	3.224577	
3.062527	-1.904890	
4.349390	-3.855362	
4.234736	-1.415526	
6.259267	-0.888987	
5.799108	6.607954	
3.322294	-5.869914	
8.353400	0.430432	
6.217583	1.387406	
6.520195	0.382248	
2.624176	3.040348	
6.315090	1.010784	
3.865508	-3.849069	
2.015712	-3.470799	
4.123679	-0.040086	
3.391066	-1.961516	
2.344361	-1.286273	
4.322694	-7.876674	
3.817107	7.088603	
3.890621	6.585614	
0.105797	1.690972	
1.113926	6.575897	
6.222540	-2.366713	
1.253938	2.386899	
7.119857	2.733660	
1.412702	-0.693786	
3.645812	-3.245001	
5.156697	-6.215677	
0.599605	-3.595148	
1.490994	-0.775198	
3.378985	1.596069	
3.835916	1.938148	
0.956326	1.687399	
3.339480	-1.403356	
6.659636	-4.561054	
4.326508	0.168057	
6.261801	-5.271185	
6.573654	-4.576010	
2.324283	-1.871991	
4.244656	4.378489	
9.423136	-0.364742	
3.341103	-3.386566	
6.039944	-2.926107	
3.480151	1.448975	
4.952354	0.875025	
5.779581	1.418771	
3.278449	2.441429	
5.397603	-1.442030	
3.214026	-1.978067	
5.050212	1.589220	
4.284825	-3.006801	
4.666586	-1.910527	
0.506127	0.488307	
5.780765	3.222380	
4.603053	-2.673969	
3.967390	-5.041409	
5.302569	3.810432	
7.741720	-1.401579	
4.605655	1.761471	
5.480414	0.976398	
3.940009	-0.525410	
1.612389	-0.895079	
4.328870	-2.869190	
4.390773	-0.373535	
2.964965	-2.656397	
3.531458	2.926827	
4.852833	-1.378637	
1.309385	-2.742681	
3.127680	-0.143326	
4.651840	-1.785340	
3.714177	-3.428670	
3.190745	-3.318913	
2.749627	-3.510625	
5.220421	-1.379311	
6.833019	2.232271	
3.522824	-0.750105	
1.311971	-4.823483	
4.188841	-2.798800	
4.239082	-0.639797	
6.552967	-1.475645	
1.996927	-3.425246	
3.532106	0.505488	
2.676065	-2.419128	
0.115536	3.517892	
1.970679	-1.278706	
3.402824	-2.811788	
2.082159	4.987152	
5.315957	1.742089	
4.234107	-1.690772	
3.740180	2.987415	
0.392848	-1.730480	
4.753234	0.934022	
5.571787	-6.181889	
-0.179552	4.349145	
1.933706	0.078738	
4.805765	1.680049	
5.568596	1.897807	
4.545822	7.855719	
5.920714	1.217436	
4.305068	4.879573	
4.417847	-2.284081	
2.155173	2.086099	
5.389066	3.375296	
4.874746	-3.182748	
1.439551	3.062590	
3.576442	-0.585200	
1.382710	-2.449003	
3.105262	-1.057950	
3.284899	-3.300989	
1.041315	3.897542	
4.344116	-1.139346	
5.384208	-0.951491	
5.589946	-3.727942	
2.835456	0.494355	
5.086522	2.087900	
2.449943	1.679398	
1.904532	2.902414	
4.416909	-2.071641	
0.919641	-1.906254	
3.554372	-0.160989	
3.132547	-0.941514	
3.869465	0.366470	
5.532454	-1.718695	
3.736165	0.503733	
2.217476	3.048875	
6.620499	-0.621053	
6.191976	0.807716	
5.512733	3.312984	
2.593584	2.388808	
6.460715	-2.213534	
4.585267	-2.153592	
6.378515	0.642951	
3.743659	-1.330292	
3.938220	1.527653	
6.515044	3.409149	
5.102421	-0.341668	
4.826729	-0.784376	
5.068810	2.271746	
-2.399108	-0.990951	
2.997537	-2.722057	
3.212134	0.317734	
0.827731	-5.636456	
3.788463	-2.320520	
6.833779	-3.053798	
5.759645	0.529113	
4.864888	2.830117	
4.639746	4.322761	
5.651108	-0.283031	
7.593015	1.197079	
5.341819	1.105250	
1.723609	1.281747	
3.755582	5.062471	
8.196629	4.353455	
4.362766	-6.027164	
5.987278	5.215094	
3.843166	1.658015	
5.552138	3.203484	
1.459381	2.957129	
5.043551	-2.007116	
4.063147	0.816703	
6.290499	2.124518	
0.583434	4.284544	
5.652668	0.602802	
-0.081368	8.379041	
5.976051	0.167135	
6.693382	-0.570564	
4.507446	-6.262302	
2.463599	-1.470500	
4.092627	2.295637	
2.298209	-1.078300	
3.031743	0.596696	
5.934736	-1.260402	
4.031931	-0.180381	
5.060019	-4.955328	
6.167899	-0.299846	
3.756836	-4.753558	
5.286394	3.382383	
4.324048	-0.631440	
3.323886	-2.765755	
7.120983	-2.834152	
3.873586	-0.427885	
3.822869	-4.227745	
6.213707	-0.147858	
6.267173	-1.540557	
3.725815	-3.070841	
7.037931	1.211518	
5.710645	2.064011	
2.865537	-1.770800	
2.946231	-4.220531	
4.736665	-3.157225	
3.018524	2.646856	
3.649022	-5.014801	
6.494209	2.093171	
0.787701	0.493120	
7.168054	1.468765	
1.573802	-1.776408	
1.610208	-0.566528	
10.341230	-1.438916	
5.606604	-1.078894	
1.682897	-2.903645	
5.431990	0.074636	
2.468754	-1.896907	
6.460828	-0.999047	
2.895853	-4.860279	
5.811175	3.541269	
